Gender,NameSet,Title,GivenName,MiddleInitial,Surname,StreetAddress,City,State,StateFull,ZipCode,CountryFull,EmailAddress,Username,TelephoneNumber,TelephoneCountryCode,MothersMaiden,Birthday,Age,Occupation,Domain,Country,Number,Company
female,American,Ms.,Jessica,J,Pendleton,"2836 Granville St",Halifax,NS,"Nova Scotia","B3K 5L2",Canada,JessicaJPendleton@rhyta.com,Tives1973,902-440-2842,1,McCray,9/1/1973,49,"Water and liquid waste treatment plant and system operator",SouthExposed.ca,CA,842,Greyvoid
female,American,Ms.,Kelly,M,Carson,"3431 Dry Pine Bay Rd",Whitefish,ON,Ontario,"P0M 3E0",Canada,KellyMCarson@rhyta.com,Ourre1958,705-866-3924,1,Murrell,6/11/1958,65,"Preschool teacher",PopupCam.ca,CA,843,"Childrens Bargain Town"
male,American,Mr.,Ralph,A,Richardson,"556 rue Saint-Antoine",Drummondville,QC,Quebec,"J2C 4N1",Canada,RalphARichardson@rhyta.com,Emence,819-850-2258,1,Aurand,8/1/1975,47,"Freight, stock, and material mover",BuySearches.ca,CA,844,"Leo's Stereo"
male,American,Mr.,Toby,T,Wood,"3133 Pearl Street",Streetsville,ON,Ontario,"L5M 1X2",Canada,TobyTWood@armyspy.com,Freples,905-858-1378,1,Hasse,1/11/1966,57,"Information and record clerk",ReflexBlog.ca,CA,845,Almacs
female,American,Ms.,April,J,Bradley,"3343 Garafraxa St",Southampton,ON,Ontario,"N0H 2L0",Canada,AprilJBradley@fleckens.hu,Haddide,519-797-9327,1,Durbin,12/29/1951,71,"Purchasing clerk",ChessFilm.ca,CA,846,"Pantry Food Stores"
female,American,Ms.,Ines,M,Karnes,"220 Eagle Rd",Toronto,ON,Ontario,"M8Z 4H4",Canada,InesMKarnes@einrot.com,Andite,416-233-6622,1,Johnson,4/14/1967,56,"Retail buyer",GreenSaturn.ca,CA,847,"STM Auto Parts"
male,American,Mr.,Clyde,M,Pitts,"4219 Nelson Street","Pass Lake",ON,Ontario,"P0T 2M0",Canada,ClydeMPitts@einrot.com,Whisely,807-977-4830,1,White,3/7/1967,56,"Rural mail carrier",TripleTaxes.ca,CA,848,"One-Up Realty"
female,American,Ms.,Frances,C,Randall,"4943 Hamilton Street",Eastend,SK,Saskatchewan,"S4P 3Y2",Canada,FrancesCRandall@gustr.com,Arring,306-295-8459,1,Reaves,6/5/1968,55,"Staffing coordinator",ExerciseKing.ca,CA,849,"W. Bell & Co."
male,American,Mr.,Bob,E,Lyles,"3325 Lauzon Parkway",Windsor,ON,Ontario,"N8Y 4V1",Canada,BobELyles@armyspy.com,Herids1949,519-995-6232,1,Kellerman,12/30/1949,73,"Punch card operator",RainCoupon.ca,CA,850,Netcore
female,American,Ms.,Rose,C,Yi,"4304 White Point Road",Cornwallis,NS,"Nova Scotia","B0S 1H0",Canada,RoseCYi@jourrapide.com,Frovers1958,902-638-3326,1,Berkowitz,3/12/1958,65,Webmaster,InstantIntegration.ca,CA,851,"Express Merchant Service"
female,American,Mrs.,Demetria,R,Hindman,"3704 Nelson Street","Echo Bay",ON,Ontario,"P0S 1C0",Canada,DemetriaRHindman@dayrep.com,Bustried,705-248-3464,1,Medeiros,8/12/1950,72,"Soldering worker",FamilyPodcast.ca,CA,852,"Gas Depot"
female,American,Ms.,Patricia,J,Thompson,"2128 Thurston Dr",Ottawa,ON,Ontario,"K1G 0Z2",Canada,PatriciaJThompson@armyspy.com,Susher1952,613-882-8967,1,Skinner,10/1/1952,70,"Petroleum pump system operator",MobileGyms.ca,CA,853,"Museum Company"
female,American,Ms.,Alma,F,Fleetwood,"1382 Bridgeport Rd",Orangeville,ON,Ontario,"L9W 2C8",Canada,AlmaFFleetwood@superrito.com,Accultoo,519-943-9675,1,Wilson,11/24/1978,44,"Corporate investigator",BalletCourses.ca,CA,854,"Gas Legion"
male,American,Mr.,Kenneth,V,Zubia,"490 Wallbridge Loyalist Rd",Belleville,ON,Ontario,"K8N 1L9",Canada,KennethVZubia@jourrapide.com,Resuresse,613-827-2003,1,Wiley,9/26/1961,61,"Range manager",LeaseDaily.ca,CA,855,"Magna Gases"
male,American,Mr.,Ralph,N,Benner,"272 River Street",Corunna,ON,Ontario,"N0N 1G0",Canada,RalphNBenner@rhyta.com,Anal1981,519-862-1713,1,Collins,12/30/1981,41,"Urban and regional planner",EnterprisePages.ca,CA,856,"Enviro Architectural Designs"
female,American,Ms.,Josephine,J,Chestnut,"2899 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,JosephineJChestnut@rhyta.com,Priphy,647-688-2080,1,Parris,7/25/1990,32,"Operations analyst",CamOK.ca,CA,857,Chi-Chi's
male,American,Mr.,Charles,G,Wright,"4496 King George Hwy",Surrey,BC,"British Columbia","V3W 4E3",Canada,CharlesGWright@armyspy.com,Saimandeper,604-599-0870,1,Walker,8/26/1996,26,"Fish cutter",FrillBlog.ca,CA,858,"Herman's World of Sporting Goods"
female,American,Ms.,Denise,J,Miller,"2499 7th Ave",Calgary,AB,Alberta,"T2P 0W4",Canada,DeniseJMiller@cuvox.de,Farsitrand,403-241-3560,1,Alfaro,12/26/1981,41,"Social work policy maker",FuneralLife.ca,CA,859,"Monk Home Funding Services"
male,American,Mr.,Thomas,M,Messer,"2961 Halsey Avenue",Toronto,ON,Ontario,"M3B 2W6",Canada,ThomasMMesser@dayrep.com,Difew1950,416-390-9330,1,Martin,5/7/1950,73,"High school counselor",PropertiesTax.ca,CA,860,"Environ Architectural Design"
female,American,Ms.,Melody,D,Witherspoon,"69 rue Saint-Charles",Longueuil,QC,Quebec,"J4H 1M3",Canada,MelodyDWitherspoon@superrito.com,Pectich,450-674-7880,1,Beck,1/20/2002,21,"Convention manager",HDTVLessons.ca,CA,861,Cavages
male,American,Mr.,Ricardo,K,Enos,"266 Grey Rd",Dundalk,ON,Ontario,"N0C 1B0",Canada,RicardoKEnos@superrito.com,Sciask,519-923-7155,1,Simmons,4/11/1988,35,"Radio and telecommunications equipment installer",PulseSpeed.ca,CA,862,"Soul Sounds Unlimited"
female,American,Ms.,Ethel,J,Brenner,"2400 Albert Street","Port Stanley",ON,Ontario,"N5L 1B3",Canada,EthelJBrenner@cuvox.de,Salothe,519-782-9285,1,Medina,11/3/1986,36,"Condominium association manager",TotalDenim.ca,CA,863,"Incredible Universe"
female,American,Ms.,Hanh,G,McDowell,"4163 rue Saint-Charles",Longueuil,QC,Quebec,"J4H 1M3",Canada,HanhGMcDowell@cuvox.de,Noblat,450-651-4191,1,Archibald,5/17/1965,58,"Insurance adjuster",PrintingAlert.ca,CA,864,"Shabby Chic"
male,American,Mr.,Eugene,M,Ortega,"2052 Boulevard Cremazie",Quebec,QC,Quebec,"G1R 1B8",Canada,EugeneMOrtega@armyspy.com,Colinaly,418-641-2559,1,Pratt,4/8/1977,46,"University dean",ReadyOrders.ca,CA,865,"Sam Goody"
male,American,Mr.,John,M,Sullivan,"3534 Bay Street",Toronto,ON,Ontario,"M5J 2R8",Canada,JohnMSullivan@gustr.com,Youcent,416-824-6084,1,Blosser,2/7/1974,49,"Electronic prepress technician",WatchVirtual.ca,CA,866,"The Flying Hippo "
male,American,Mr.,Frank,V,Acosta,"3345 Reserve St",Madoc,ON,Ontario,"K0K 2K0",Canada,FrankVAcosta@rhyta.com,Onapt1963,613-473-6212,1,Ramirez,12/4/1963,59,"Developmental psychologist",PaintballPoints.ca,CA,867,"Funtown toys"
female,American,Mrs.,Mercedes,J,Corbin,"4467 Jade St",Richmond,BC,"British Columbia","V7E 2E4",Canada,MercedesJCorbin@jourrapide.com,Itell1999,604-277-1172,1,Pollack,3/21/1999,24,"Apartment rental agent",TechnologySpin.ca,CA,868,"Carter's Foods"
female,American,Mrs.,Barbara,K,King,"1719 5th Avenue",Brownvale,AB,Alberta,"T0H 0L0",Canada,BarbaraKKing@dayrep.com,Theraten60,780-597-0296,1,Ramsey,11/22/1960,62,"Termite control technician",MobileFirms.ca,CA,869,"Argus Tapes & Records"
male,American,Mr.,Mark,J,Longino,"1101 Sturgeon Drive","Fort Saskatchewan",AB,Alberta,"T8L 2H4",Canada,MarkJLongino@armyspy.com,Senifee,780-998-5632,1,Park,12/27/1960,62,Gastroenterologist,PredictionPro.ca,CA,870,"The Polka Dot Bear Tavern"
male,American,Mr.,Matthew,S,Houle,"4940 Islington Ave",Toronto,ON,Ontario,"M8V 3B6",Canada,MatthewSHoule@fleckens.hu,Maziever,416-255-7385,1,Ownby,11/18/1980,42,Treasurer,SponsorRank.ca,CA,871,"World Radio"
female,American,Ms.,Lean,A,Goodman,"2845 Alaska Hwy","Fort Nelson",BC,"British Columbia","V0C 1C0",Canada,LeanAGoodman@jourrapide.com,Dughte,250-774-4345,1,Simpson,3/27/1954,69,"Benefits administrator",OnSiteBilling.ca,CA,872,"National Record Mart"
male,American,Mr.,Jerome,M,Osterberg,"820 rue des Églises Est",Brownsburg,QC,Quebec,"J0V 1A0",Canada,JeromeMOsterberg@rhyta.com,Moseent,450-533-8548,1,Boggs,5/22/1966,57,"Foot specialist",AttorneyRelocation.ca,CA,873,Gamble-Skogmo
female,American,Mrs.,Mary,W,Price,"1190 Smith Avenue",Hamilton,ON,Ontario,"L9H 1E6",Canada,MaryWPrice@teleworm.us,Werflefougs,905-531-5214,1,Schmucker,7/15/1987,36,"Health information technician",LocalAvenues.ca,CA,874,"Auto Palace"
female,American,Ms.,Mary,J,Echevarria,"3742 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,MaryJEchevarria@fleckens.hu,Oberthe1996,647-206-8505,1,Scott,2/9/1996,27,"Brazing worker",IdeaAttorney.ca,CA,875,"Maxiserve "
female,American,Mrs.,Lisa,L,Lopes,"142 Port Washington Road",Cardston,AB,Alberta,"T0K 0K0",Canada,LisaLLopes@superrito.com,Grackly,403-653-8420,1,Wright,8/17/1949,73,Surgeons,TanningMethods.ca,CA,876,Laneco
male,American,Mr.,Howard,T,Lehmann,"1772 Tchesinkut Lake Rd",Smithers,BC,"British Columbia","V0J 2N0",Canada,HowardTLehmann@einrot.com,Antea1956,250-877-0327,1,Parker,4/18/1956,67,"Insurance adjuster",AlarmMail.ca,CA,877,"Harvest Foods"
male,American,Mr.,Samuel,C,Milliken,"2403 Nelson Street",Mckellar,ON,Ontario,"P0G 1C0",Canada,SamuelCMilliken@cuvox.de,Coctur,705-389-8526,1,Moss,4/2/1965,58,"Lift truck operator",FreeMechanics.ca,CA,878,"David Weis"
female,American,Mrs.,Mary,T,Davenport,"3203 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,MaryTDavenport@teleworm.us,Buiblemp,416-669-2491,1,Reynolds,7/11/1991,32,"Medical coder",FavoriteInstructor.ca,CA,879,"Wealthy Ideas"
male,American,Mr.,Francisco,D,Davis,"1737 Port Washington Road",Exshaw,AB,Alberta,"T0L 2C0",Canada,FranciscoDDavis@dayrep.com,Lidantollas1979,403-673-1903,1,Sabala,1/1/1979,44,Promoter,CleaningFeet.ca,CA,880,"Plan Future"
female,American,Mrs.,Gloria,W,Dunneback,"2448 Acton Avenue",Toronto,ON,Ontario,"M3H 4J1",Canada,GloriaWDunneback@armyspy.com,Abildromfor61,416-635-9492,1,Carr,11/18/1961,61,"Dental surgery doctor",CrystalTunes.ca,CA,881,"Pro Property Maintenance"
male,American,Mr.,Erick,D,Blair,"519 Main St",Theodore,SK,Saskatchewan,"S0A 4C0",Canada,ErickDBlair@rhyta.com,Romenswour,306-647-2748,1,Cota,8/17/1959,63,"Local controller",OnSiteBilling.ca,CA,882,Pomeroy's
female,American,Ms.,Elva,J,Armstrong,"4650 No. 3 Road",Richmond,BC,"British Columbia","V6X 2B8",Canada,ElvaJArmstrong@teleworm.us,Coundel,604-247-4939,1,Allen,10/2/1955,67,"Delivery service truck driver",DumpClick.ca,CA,883,"Quality Merchant Services"
female,American,Ms.,Aliza,J,Lanctot,"1318 40th Street",Calgary,AB,Alberta,"T2P 0R9",Canada,AlizaJLanctot@teleworm.us,Stentartudge,403-410-6718,1,Baez,9/17/1960,62,"News reporter",TelevisionReunions.ca,CA,884,"Rose Records"
female,American,Mrs.,Sally,J,Trinh,"168 40th Street",Calgary,AB,Alberta,"T2E 7T6",Canada,SallyJTrinh@rhyta.com,Undan1967,403-717-8805,1,Petrick,6/21/1967,56,"Diesel service technician",SteamDeals.ca,CA,885,"Mansmann's Department Store"
female,American,Mrs.,Rebecca,H,Willis,"1408 Galts Ave","Red Deer",AB,Alberta,"T4N 2A6",Canada,RebeccaHWillis@rhyta.com,Frocceptere,403-342-7783,1,Ospina,9/28/1959,63,"Mobile heavy equipment service technician",PrepaidTelevision.ca,CA,886,"Platinum Interior Design"
female,American,Ms.,Michele,R,Johnson,"3120 Islington Ave",Toronto,ON,Ontario,"M9V 2X5",Canada,MicheleRJohnson@dayrep.com,Laure1982,416-567-9658,1,Adler,6/29/1982,41,"Aircraft flight engineer",BlindResource.ca,CA,887,"Pace Membership Warehouse"
male,American,Mr.,Donald,B,Harvey,"638 Water Street",Kitchener,ON,Ontario,"N2H 5A5",Canada,DonaldBHarvey@gustr.com,Soodia1947,519-897-2981,1,Ordonez,9/24/1947,75,"Forging machine setter",DropSome.ca,CA,888,"World of Fun"
male,American,Mr.,Calvin,M,Wynn,"2381 Mesa Vista Drive",Wells,BC,"British Columbia","V0K 2R0",Canada,CalvinMWynn@einrot.com,Pricetoody,250-994-5720,1,Wilson,1/4/1980,43,"Paper coating machine operator",ImmediateChecking.ca,CA,889,"Penn Fruit"
female,American,Mrs.,Margret,J,Patterson,"3342 Rose Street",Regina,SK,Saskatchewan,"S4P 3Y2",Canada,MargretJPatterson@armyspy.com,Miseen1995,306-536-2359,1,Dickens,8/15/1995,27,"Staffing coordinator",WeeklyCards.ca,CA,890,"Big Star Markets"
female,American,Mrs.,Sandra,M,Kerr,"2899 Nelson Street",Morson,ON,Ontario,"P0W 1J0",Canada,SandraMKerr@dayrep.com,Fordell48,807-488-0665,1,Nelson,2/26/1948,75,"Policy analyst",LotDirectory.ca,CA,891,"Las Vegas Yard Management"
male,American,Mr.,Nick,R,Bowling,"226 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,NickRBowling@rhyta.com,Mannion,604-602-4711,1,Wright,5/7/2001,22,"Operating engineer",YouState.ca,CA,892,"Henry's Hamburgers"
female,American,Ms.,Virginia,N,Leon,"1243 Grey Rd",Feversham,ON,Ontario,"N0C 1C0",Canada,VirginiaNLeon@jourrapide.com,Vist1971,519-922-3234,1,Foreman,9/1/1971,51,"Distribution clerk",AutomobileRugs.ca,CA,893,"Schucks Auto Supply"
male,American,Mr.,Andrew,A,Seifert,"1518 rue Saint-Antoine","St Hyacinthe",QC,Quebec,"J2S 2T3",Canada,AndrewASeifert@einrot.com,Beety1953,450-501-1533,1,Mabery,11/7/1953,69,"Store manager",GolfingViews.ca,CA,894,"KG Menswear"
female,American,Ms.,Nelida,C,Petty,"1495 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,NelidaCPetty@cuvox.de,Inen1982,647-588-7364,1,Foote,2/13/1982,41,"Screen printing machine operator",MP3Rebate.ca,CA,895,"Waccamaw's Homeplace"
male,American,Mr.,Andrew,C,Crocker,"2335 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,AndrewCCrocker@armyspy.com,Toondeat,604-645-3632,1,Nelson,1/22/1993,30,Meteorologist,BankruptcyMall.ca,CA,896,Weatherill's
male,American,Mr.,Zachary,A,Bouchard,"2300 Gateway Blvd",Edmonton,AB,Alberta,"T6H 1J5",Canada,ZacharyABouchard@superrito.com,Coungthe,780-433-8016,1,Crawford,9/19/1954,68,"Bindery machine operator",YachtDates.ca,CA,897,"Young @ Heart"
male,American,Mr.,Mark,T,Baxter,"2748 George Street",Peterborough,ON,Ontario,"K9H 2L1",Canada,MarkTBaxter@cuvox.de,Covid1988,705-748-8053,1,Payne,10/2/1988,34,"Petroleum technician",PrimeFeeds.ca,CA,898,"University Stereo"
male,American,Mr.,Daryl,L,Kraus,"1817 102nd Avenue","Fort St John",BC,"British Columbia","V1J 3Y7",Canada,DarylLKraus@dayrep.com,Witteat,250-261-2696,1,Roten,10/14/1994,28,"Short-order cook",CobrandedAffiliateProgram.ca,CA,899,Erol's
female,American,Ms.,Celia,T,Stich,"2508 2nd Street",Oakbank,MB,Manitoba,"R0E 1J0",Canada,CeliaTStich@armyspy.com,Addem1951,204-444-2161,1,Carroll,8/21/1951,71,"Nursing assistant",AustinSalesJobs.ca,CA,900,"Our Own Hardware"
male,American,Mr.,Edward,D,Rouse,"777 Terry Fox Dr",Frobisher,SK,Saskatchewan,"S4P 3Y2",Canada,EdwardDRouse@cuvox.de,Fince1971,306-486-5992,1,Torres,4/29/1971,52,"Insurance adjuster",MeMinutes.ca,CA,901,"Asian Solutions"
male,American,Mr.,Steven,L,Stanfield,"2904 Merton Street",Toronto,ON,Ontario,"M1L 3K7",Canada,StevenLStanfield@dayrep.com,Thaddled,416-435-0462,1,Wells,4/11/2002,21,"Deputy sheriff",QualitySeeker.ca,CA,902,Maxi-Tech
female,American,Ms.,Alma,S,Hayek,"3010 Lynden Road",Gormley,ON,Ontario,"L0H 1G0",Canada,AlmaSHayek@fleckens.hu,Toce1998,905-888-4865,1,Ray,2/17/1998,25,"Central office operator",CampusCasting.ca,CA,903,"Leonard Krower & Sons"
male,American,Mr.,Felipe,J,Taylor,"2610 boulevard des Laurentides","Trois Rivieres",QC,Quebec,"G9A 1V7",Canada,FelipeJTaylor@fleckens.hu,Mucturbacep,819-698-8849,1,Tower,8/6/1964,58,"Occupational therapist",SwimmingMonthly.ca,CA,904,"Omni Tech"
female,American,Ms.,Dorothy,S,Cureton,"1309 Leduc Street","Vankleek Hill",ON,Ontario,"K0B 1R0",Canada,DorothySCureton@fleckens.hu,Repia2002,613-676-3771,1,Woodard,1/30/2002,21,"Poultry cutter",JuniorPods.ca,CA,905,Evans
male,American,Mr.,Tim,L,Raff,"3482 St Jean Baptiste St",Yamachiche,QC,Quebec,"G0X 3L0",Canada,TimLRaff@cuvox.de,Forgerbours,819-296-9555,1,Banks,11/17/1989,33,"Civil engineer",WarrantyContracts.ca,CA,906,"Strategy Planner"
female,American,Ms.,Jill,J,Flores,"3880 Merivale Road",Ottawa,ON,Ontario,"K2P 0K1",Canada,JillJFlores@teleworm.us,Hoult1982,613-276-1663,1,Allison,6/30/1982,41,"Criminal investigator",LoveAnalyzer.ca,CA,907,"Allied City Stores"
female,American,Mrs.,Bronwyn,S,Browne,"3786 Dominion St",Morrisburg,ON,Ontario,"K0C 1X0",Canada,BronwynSBrowne@armyspy.com,Verifirs,613-543-3819,1,Morgan,10/15/1968,54,"Industrial machinery mechanic",ForumPromo.ca,CA,908,"Twin Food Stores"
male,American,Mr.,Edward,S,Sheets,"3346 St Marys Rd",Winnipeg,MB,Manitoba,"R3C 4L5",Canada,EdwardSSheets@cuvox.de,Yoursteptat,204-977-1596,1,Green,10/27/1962,60,Adjudicator,SalesDaze.ca,CA,909,"Childs Restaurants"
female,American,Mrs.,Kristina,G,Mitchell,"588 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,KristinaGMitchell@einrot.com,Aisce1980,604-647-2289,1,Patrick,12/5/1980,42,"Street vendor",TourismFind.ca,CA,910,Thorofare
female,American,Ms.,Dorothy,D,Alvarez,"1808 Paris St",Sudbury,ON,Ontario,"P3A 1Z6",Canada,DorothyDAlvarez@gustr.com,Incromment,705-525-9906,1,Vazquez,4/28/2000,23,"Language pathologist",CookExpo.ca,CA,911,Chandler's
male,American,Mr.,James,N,Mooney,"1901 Adelaide St",Toronto,ON,Ontario,"M5H 1P6",Canada,JamesNMooney@jourrapide.com,Suponlorhou,416-957-3755,1,Hardy,11/8/1960,62,"U.S. Secret Service agent",NameTrick.ca,CA,912,"A. L. Price"
female,American,Ms.,Kirstin,A,Espada,"4657 Bay Street",Toronto,ON,Ontario,"M5H 2S8",Canada,KirstinAEspada@fleckens.hu,Beased,416-238-3952,1,Drake,8/22/1974,48,"Allopathic surgeon",RebateSecrets.ca,CA,913,"Solid Future"
male,American,Mr.,Leroy,E,Breslin,"27 De la Providence Avenue",Hull,QC,Quebec,"J8Y 3Y5",Canada,LeroyEBreslin@rhyta.com,Fromete,819-661-1684,1,Jones,8/29/1966,56,"Instrumentation technician",SummerDigest.ca,CA,914,"Stop and Shop"
female,American,Ms.,Michele,C,Leon,"1869 Eglinton Avenue",Toronto,ON,Ontario,"M4P 1A6",Canada,MicheleCLeon@superrito.com,Howestrin,416-258-5015,1,Sumler,8/8/1991,31,Stereotyper,ImportantApps.ca,CA,915,Newhair
male,American,Mr.,Santos,C,Ross,"1349 Rue King",Sherbrooke,QC,Quebec,"J1H 1R4",Canada,SantosCRoss@rhyta.com,Seeting,819-820-4989,1,Cox,3/2/1977,46,"Dairy scientist",EscrowWireless.ca,CA,916,"Hudson's MensWear"
male,American,Mr.,Sung,J,Goforth,"1643 James Street","St Catharines",ON,Ontario,"L2R 3H6",Canada,SungJGoforth@dayrep.com,Thicalin,905-684-4561,1,Holler,9/9/1958,64,"Environmental chemist",RXCustomers.ca,CA,917,"Manu Connection"
female,American,Ms.,Kara,J,Pou,"4676 Leslie Street",Newmarket,ON,Ontario,"L3Y 2A3",Canada,KaraJPou@teleworm.us,Mostoperly,905-967-0438,1,Anderson,3/30/1967,56,"Systems software engineer",AgentAbuse.ca,CA,918,"Gas Zone"
female,American,Ms.,Renee,D,Castillo,"1569 chemin Hudson",Montreal,QC,Quebec,"H4J 1M9",Canada,ReneeDCastillo@fleckens.hu,Jusbabyes,514-293-1697,1,Glover,8/5/1959,63,"Photographic processing machine operator",BondGals.ca,CA,919,"Oranges Records & Tapes"
female,American,Mrs.,Melanie,J,Sheen,"1356 Tycos Dr",Toronto,ON,Ontario,"M5T 1T4",Canada,MelanieJSheen@cuvox.de,Onves1971,416-345-3944,1,Smith,7/28/1971,51,"LAN administrator",PaintingConvention.ca,CA,920,"Integra Design"
female,American,Mrs.,Carrie,J,Pierce,"1293 Algonquin Blvd",Timmins,ON,Ontario,"P4N 1C3",Canada,CarrieJPierce@rhyta.com,Chaved89,705-264-3808,1,Ward,7/11/1989,34,"Captive agent",CodeFreeDVDs.ca,CA,921,"Nutri G"
female,American,Ms.,Helen,J,Fisher,"3226 Bayfield St",Midland,ON,Ontario,"L4S 1V5",Canada,HelenJFisher@teleworm.us,Alks2003,705-528-5985,1,Lewis,1/30/2003,20,"Office manager",BuySwedish.ca,CA,922,"Electronics Source"
male,American,Mr.,Steven,J,Martinez,"1078 Fourth Avenue",Calgary,AB,Alberta,"T2P 0H3",Canada,StevenJMartinez@armyspy.com,Eire1948,403-473-6964,1,Valero,7/19/1948,75,"Graphic designer",NotebookRecall.ca,CA,923,"Rainbow Life"
male,American,Mr.,Billy,T,Harrington,"156 Pine Street",Warburg,AB,Alberta,"T0C 2T0",Canada,BillyTHarrington@dayrep.com,Sleasedgered,780-848-6562,1,Weston,7/10/1962,61,"Painting, coating, and decorating worker",MultipleMortgage.ca,CA,924,"STM Auto Parts"
female,American,Mrs.,Leida,F,Smith,"4064 Yonge Street",Toronto,ON,Ontario,"M4W 1J7",Canada,LeidaFSmith@gustr.com,Onfiess,416-515-2173,1,Henderson,4/23/1972,51,"Instructional coordinator",BreastBuys.ca,CA,925,"Record Bar"
female,American,Ms.,Tonya,D,Aguilar,"263 Red Point Road","Johnstons River",PE,"Prince Edward Island","C1B 3A9",Canada,TonyaDAguilar@superrito.com,Dockly,902-892-2771,1,Rice,7/7/1968,55,"Laboratory animal technician",TownsForTowns.ca,CA,926,Loblaws
male,American,Dr.,William,C,Gottlieb,"155 Manitoba Street","North Bay",ON,Ontario,"P1B 6X7",Canada,WilliamCGottlieb@teleworm.us,Difewore1992,705-482-0665,1,Reyna,7/28/1992,30,"Credit counselor",JobHolidays.ca,CA,927,Almacs
female,American,Ms.,Richard,C,McDuff,"4170 George Street",Peterborough,ON,Ontario,"K9H 2L1",Canada,RichardCMcDuff@dayrep.com,Carld1955,705-312-3160,1,Bell,1/17/1955,68,"Adult secondary education teacher",QuarterReporter.ca,CA,928,"Old America Stores"
female,American,Ms.,Barbara,D,Smith,"3131 River Street",Wyoming,ON,Ontario,"N0N 1T0",Canada,BarbaraDSmith@gustr.com,Poppershe,519-845-7496,1,Finkelstein,4/24/1965,58,"Range manager",StomachBlog.ca,CA,929,McDade's
female,American,Mrs.,Catherine,C,Murphy,"1324 Port Washington Road",Cayley,AB,Alberta,"T0L 0P0",Canada,CatherineCMurphy@teleworm.us,Incery,403-395-3495,1,Childress,11/27/1970,52,"Administrative office manager",ConcertCrush.ca,CA,930,"Liberty Wealth Planner"
female,American,Mrs.,Ruth,H,Ortiz,"1301 137th Avenue",Edmonton,AB,Alberta,"T5J 2Z2",Canada,RuthHOrtiz@gustr.com,Dideseld,780-885-2019,1,Diaz,5/6/1979,44,"Tree trimmer",KidsTrays.ca,CA,931,"Earthworks Garden Kare"
female,American,Mrs.,Jennifer,P,Brown,"2179 Brook St","West Leicester",NS,"Nova Scotia","B4H 3Y6",Canada,JenniferPBrown@cuvox.de,Ponnod1986,902-669-9863,1,Crockett,5/20/1986,37,"Independent insurance agent",CashCleaning.ca,CA,932,"Sam Goody"
male,American,Mr.,Clyde,C,Russo,"4033 Old Spallumcheen Rd",Hope,BC,"British Columbia","V0X 1L0",Canada,ClydeCRusso@einrot.com,Histion1964,604-869-2103,1,Kuhn,4/23/1964,59,"Gastroenterology nurse",ParkingAffiliatePrograms.ca,CA,933,"Helping Hand"
male,American,Mr.,Michael,S,Mueller,"4184 rue Fournier",St-Jerome,QC,Quebec,"J7Z 5T3",Canada,MichaelSMueller@fleckens.hu,Loffiry,450-694-1669,1,Ducote,9/21/1992,30,Hydrologist,ShowtimeAlert.ca,CA,934,"Northern Reflections"
female,American,Ms.,Ellamae,B,Hofmeister,"2684 boulevard des Laurentides","Trois Rivieres",QC,Quebec,"G9A 1V7",Canada,EllamaeBHofmeister@superrito.com,Whor1976,819-698-1003,1,Guthrie,11/17/1976,46,"Retail salesperson",PoliticalPool.ca,CA,935,Finast
female,American,Mrs.,Sandra,G,King,"470 Algoma St","Thunder Bay",ON,Ontario,"P7A 4T3",Canada,SandraGKing@fleckens.hu,Themplaboo,807-346-5171,1,Waters,11/3/1995,27,"Violin repairer",ProvidenceTattoos.ca,CA,936,"K's Merchandise"
female,American,Mrs.,Evelyn,G,Anderson,"1045 St Jean Baptiste St","Lac Frontiere",QC,Quebec,"G0R 1T0",Canada,EvelynGAnderson@gustr.com,Toont2000,418-245-4850,1,Beaird,11/29/2000,22,"Multiple machine tool tender",WirelessTrains.ca,CA,937,"Cellophane Square"
female,American,Mrs.,Jennifer,S,Hollinger,"2635 Sixth Street","New Westminster",BC,"British Columbia","V3L 3C1",Canada,JenniferSHollinger@cuvox.de,Upos1975,604-818-1407,1,Scott,9/16/1975,47,"Floor sander",PassportProcess.ca,CA,938,"Leo's Stereo"
